00:00.338  blend            | Read blend: "/home/runner/work/critical-shift/critical-shift/sections/mine/blender/gullet/Gullet_MaterialReview.blend"
SOURCE_INVENTORY {"name": "PBR_late_day_sun", "type": "LIGHT", "position": [0.0, 0.0, 0.0], "parent": null, "meta": {}, "energy": 0.8500000238418579, "colour": [1.0, 0.8700000047683716, 0.7099999785423279]}
SOURCE_INVENTORY {"name": "PBR_portal_stone_bounce", "type": "LIGHT", "position": [-3.799999952316284, -3.799999952316284, 3.0], "parent": null, "meta": {}, "energy": 160.0, "colour": [1.0, 0.8500000238418579, 0.6399999856948853]}
SOURCE_INVENTORY {"name": "CSM_Leaf_outer_skin", "type": "MESH", "position": [-4.429999828338623, -0.7910000085830688, 2.369999885559082], "parent": "CSM_Blast_leaf_L", "meta": {"csm_meta": "{\"component\":\"blast_leaf\",\"gate_side\":-1,\"closed_x\":-1.45,\"travel\":-2.98}", "csm_component": "blast_leaf", "csm_gate_side": -1, "csm_closed_x": -1.45, "csm_travel": -2.98, "csm_id": "CSM_Leaf_outer_skin"}, "bounds": [[-5.779999732971191, -0.8184999823570251, 0.31999993324279785], [-3.0799999237060547, -0.7635000348091125, 4.420000076293945]], "materials": ["GULLET_PBR_slate_blue_casing"]}
SOURCE_INVENTORY {"name": "CSM_Practical.004", "type": "LIGHT", "position": [-3.5, -4.5, 4.860000133514404], "parent": null, "meta": {"csm_meta": "{}"}, "energy": 290.0, "colour": [0.7599999904632568, 0.8600000143051147, 1.0]}
SOURCE_INVENTORY {"name": "CSM_Practical.005", "type": "LIGHT", "position": [3.799999952316284, -4.5, 4.860000133514404], "parent": null, "meta": {"csm_meta": "{}"}, "energy": 230.0, "colour": [0.7599999904632568, 0.8600000143051147, 1.0]}
SOURCE_INVENTORY {"name": "CSM_Practical.006", "type": "LIGHT", "position": [5.840000152587891, -7.599999904632568, 2.8399999141693115], "parent": null, "meta": {"csm_meta": "{\"interaction\":\"charge_inventory\"}", "csm_interaction": "charge_inventory"}, "energy": 95.0, "colour": [1.0, 0.7900000214576721, 0.5400000214576721]}
SOURCE_INVENTORY {"name": "CSM_Practical.007", "type": "LIGHT", "position": [-0.36000001430511475, 4.800000190734863, 3.619999885559082], "parent": null, "meta": {"csm_meta": "{}"}, "energy": 210.0, "colour": [0.7599999904632568, 0.8600000143051147, 1.0]}
SOURCE_INVENTORY {"name": "CSM_Practical.008", "type": "LIGHT", "position": [-0.36000001430511475, 10.5, 3.4774999618530273], "parent": null, "meta": {"csm_meta": "{}"}, "energy": 150.0, "colour": [1.0, 0.7900000214576721, 0.5400000214576721]}
SOURCE_INVENTORY {"name": "CSM_Practical.009", "type": "LIGHT", "position": [-0.36000001430511475, 15.100000381469727, 3.362499952316284], "parent": null, "meta": {"csm_meta": "{}"}, "energy": 210.0, "colour": [0.7599999904632568, 0.8600000143051147, 1.0]}
SOURCE_INVENTORY {"name": "CSM_Practical.010", "type": "LIGHT", "position": [-0.36000001430511475, 21.0, 3.2149999141693115], "parent": null, "meta": {"csm_meta": "{}"}, "energy": 150.0, "colour": [0.7599999904632568, 0.8600000143051147, 1.0]}
SOURCE_INVENTORY {"name": "CSM_Practical.011", "type": "LIGHT", "position": [-0.36000001430511475, 26.0, 3.0899999141693115], "parent": null, "meta": {"csm_meta": "{}"}, "energy": 210.0, "colour": [1.0, 0.7900000214576721, 0.5400000214576721]}
SOURCE_INVENTORY {"name": "CSM_Practical.012", "type": "LIGHT", "position": [-0.36000001430511475, 30.200000762939453, 2.984999895095825], "parent": null, "meta": {"csm_meta": "{}"}, "energy": 150.0, "colour": [0.7599999904632568, 0.8600000143051147, 1.0]}
SOURCE_INVENTORY {"name": "CSM_Practical.013", "type": "LIGHT", "position": [-0.36000001430511475, 36.400001525878906, 2.8299999237060547], "parent": null, "meta": {"csm_meta": "{}"}, "energy": 210.0, "colour": [0.7599999904632568, 0.8600000143051147, 1.0]}
SOURCE_INVENTORY {"name": "CSM_Practical.014", "type": "LIGHT", "position": [6.0, 13.899999618530273, 2.262500047683716], "parent": null, "meta": {"csm_meta": "{}"}, "energy": 85.0, "colour": [1.0, 0.7900000214576721, 0.5400000214576721]}
SOURCE_INVENTORY {"name": "CSM_Practical.015", "type": "LIGHT", "position": [9.0, 18.0, 2.1600000858306885], "parent": null, "meta": {"csm_meta": "{}"}, "energy": 85.0, "colour": [1.0, 0.7900000214576721, 0.5400000214576721]}
SOURCE_INVENTORY {"name": "CSM_Practical.016", "type": "LIGHT", "position": [8.600000381469727, 24.799999237060547, 1.9900000095367432], "parent": null, "meta": {"csm_meta": "{}"}, "energy": 85.0, "colour": [1.0, 0.7900000214576721, 0.5400000214576721]}
SOURCE_INVENTORY {"name": "CSM_Practical.017", "type": "LIGHT", "position": [5.900000095367432, 27.299999237060547, 1.9275000095367432], "parent": null, "meta": {"csm_meta": "{}"}, "energy": 85.0, "colour": [1.0, 0.7900000214576721, 0.5400000214576721]}
SOURCE_INVENTORY {"name": "CSM_Practical.018", "type": "LIGHT", "position": [8.899999618530273, 21.799999237060547, 2.3812499046325684], "parent": null, "meta": {"csm_meta": "{}"}, "energy": 240.0, "colour": [0.7599999904632568, 0.8600000143051147, 1.0]}
SOURCE_INVENTORY {"name": "CSM_Portable_practical", "type": "LIGHT", "position": [-2.940000057220459, 15.100000381469727, 1.4424999952316284], "parent": null, "meta": {"csm_meta": "{\"interaction\":\"portable_lamp\"}", "csm_interaction": "portable_lamp"}, "energy": 180.0, "colour": [1.0, 0.7599999904632568, 0.47999998927116394]}
SOURCE_INVENTORY {"name": "CSM_Portable_practical.002", "type": "LIGHT", "position": [4.860000133514404, 34.029998779296875, 0.9692500233650208], "parent": null, "meta": {"csm_meta": "{\"sector\":\"B\",\"min_stage\":1,\"interaction\":\"portable_lamp\"}", "csm_sector": "B", "csm_min_stage": 1, "csm_interaction": "portable_lamp"}, "energy": 180.0, "colour": [1.0, 0.7599999904632568, 0.47999998927116394]}
SOURCE_INVENTORY {"name": "CSM_Dry_seam_bounce", "type": "LIGHT", "position": [-2.299999952316284, 17.700000762939453, 2.1575000286102295], "parent": null, "meta": {"csm_meta": "{}"}, "energy": 170.0, "colour": [0.9399999976158142, 0.8399999737739563, 0.6499999761581421]}
SOURCE_INVENTORY {"name": "CSM_Wet_seam_bounce", "type": "LIGHT", "position": [3.0, 32.20000076293945, 1.8949999809265137], "parent": null, "meta": {"csm_meta": "{}"}, "energy": 220.0, "colour": [0.6399999856948853, 0.7900000214576721, 0.8799999952316284]}
SOURCE_INVENTORY {"name": "CSM_Overcast_sky_key", "type": "LIGHT", "position": [-9.0, -12.0, 17.0], "parent": null, "meta": {"csm_meta": "{}"}, "energy": 4800.0, "colour": [1.0, 0.9100000262260437, 0.7799999713897705]}
SOURCE_INVENTORY {"name": "CSM_Bay_warm_bounce", "type": "LIGHT", "position": [3.0, -11.0, 5.0], "parent": null, "meta": {"csm_meta": "{}"}, "energy": 430.0, "colour": [1.0, 0.8399999737739563, 0.6499999761581421]}
SOURCE_INVENTORY {"name": "CSM_Portal_daylight_fill", "type": "LIGHT", "position": [0.0, -5.0, 4.199999809265137], "parent": null, "meta": {"csm_meta": "{}"}, "energy": 390.0, "colour": [0.7799999713897705, 0.8799999952316284, 1.0]}
SOURCE_INVENTORY {"name": "CSM_CAM_entry", "type": "CAMERA", "position": [3.700000047683716, -13.050000190734863, 1.7200000286102295], "parent": null, "meta": {"csm_camera_key": "entry", "csm_gameplay_camera": true}, "lens": 23.0, "matrix": [[0.9644463062286377, 0.008340728469192982, 0.26414722204208374, 3.700000047683716], [0.2642788887023926, -0.030438262969255447, -0.9639658331871033, -13.050000190734863], [5.55932633261591e-09, 0.9995018243789673, -0.031560350209474564, 1.7200000286102295], [0.0, 0.0, 0.0, 1.0]]}
SOURCE_INVENTORY {"name": "CSM_CAM_bay_overview", "type": "CAMERA", "position": [9.800000190734863, -17.200000762939453, 4.050000190734863], "parent": null, "meta": {"csm_camera_key": "bay_overview", "csm_gameplay_camera": false}, "lens": 27.0, "matrix": [[0.7883864045143127, -0.0639507994055748, 0.6118473410606384, 9.800000190734863], [0.6151803731918335, 0.0819564089179039, -0.7841149568557739, -17.200000762939453], [-3.099469836342905e-08, 0.9945820569992065, 0.10395459085702896, 4.050000190734863], [0.0, 0.0, 0.0, 1.0]]}
SOURCE_INVENTORY {"name": "CSM_CAM_dispatch", "type": "CAMERA", "position": [-3.450000047683716, -7.5, 1.7200000286102295], "parent": null, "meta": {"csm_camera_key": "dispatch", "csm_gameplay_camera": true}, "lens": 30.0, "matrix": [[-0.31991657614707947, 0.0743798315525055, 0.9445216059684753, -3.450000047683716], [0.9474456906318665, 0.025115251541137695, 0.3189292252063751, -7.5], [3.8711651662026725e-09, 0.9969136714935303, -0.07850563526153564, 1.7200000286102295], [0.0, 0.0, 0.0, 1.0]]}
SOURCE_INVENTORY {"name": "CSM_CAM_charge_issue", "type": "CAMERA", "position": [2.75, -10.100000381469727, 1.649999976158142], "parent": null, "meta": {"csm_camera_key": "charge_issue", "csm_gameplay_camera": true}, "lens": 38.0, "matrix": [[0.5812382698059082, 0.037796974182128906, -0.8128551244735718, 2.75], [-0.8137333989143372, 0.026997901499271393, -0.5806109309196472, -10.100000381469727], [4.7773315969834584e-08, 0.9989206790924072, 0.04644887149333954, 1.649999976158142], [0.0, 0.0, 0.0, 1.0]]}
SOURCE_INVENTORY {"name": "CSM_CAM_main_route", "type": "CAMERA", "position": [1.9500000476837158, 3.200000047683716, 1.7200000286102295], "parent": null, "meta": {"csm_camera_key": "main_route", "csm_gameplay_camera": true}, "lens": 23.0, "matrix": [[0.988756537437439, -0.0038775803986936808, 0.14948388934135437, 1.9500000476837158], [0.1495341658592224, 0.025639476254582405, -0.9884240627288818, 3.200000047683716], [5.407394088052797e-09, 0.9996637105941772, 0.02593103051185608, 1.7200000286102295], [0.0, 0.0, 0.0, 1.0]]}
SOURCE_INVENTORY {"name": "CSM_CAM_reverse_route", "type": "CAMERA", "position": [1.9299999475479126, 14.600000381469727, 1.434999942779541], "parent": null, "meta": {"csm_camera_key": "reverse_route", "csm_gameplay_camera": true}, "lens": 25.0, "matrix": [[-0.9934138655662537, 0.002360058482736349, 0.11455698311328888, 1.9299999475479126], [0.11458129435777664, 0.02046206034719944, 0.9932031035423279, 14.600000381469727], [-5.452348261769657e-08, 0.9997878670692444, -0.020597713068127632, 1.434999942779541], [0.0, 0.0, 0.0, 1.0]]}
SOURCE_INVENTORY {"name": "CSM_CAM_dry_cut", "type": "CAMERA", "position": [-2.700000047683716, 17.600000381469727, 1.2899999618530273], "parent": null, "meta": {"csm_camera_key": "dry_cut", "csm_gameplay_camera": true}, "lens": 26.0, "matrix": [[0.04912075400352478, -0.08756369352340698, 0.9949471354484558, -2.700000047683716], [0.998792827129364, 0.004306426737457514, -0.04893161728978157, 17.600000381469727], [-3.3679199873404286e-08, 0.9961495995521545, 0.08766952902078629, 1.2899999618530273], [0.0, 0.0, 0.0, 1.0]]}
SOURCE_INVENTORY {"name": "CSM_CAM_sump", "type": "CAMERA", "position": [6.400000095367432, 18.799999237060547, 1.2699999809265137], "parent": null, "meta": {"csm_camera_key": "sump", "csm_gameplay_camera": true}, "lens": 25.0, "matrix": [[0.7761141061782837, 0.1514347940683365, -0.6121392250061035, 6.400000095367432], [-0.6305925250053406, 0.1863812953233719, -0.7534023523330688, 18.799999237060547], [-3.3358851680986845e-08, 0.970736563205719, 0.24014680087566376, 1.2699999809265137], [0.0, 0.0, 0.0, 1.0]]}
SOURCE_INVENTORY {"name": "CSM_CAM_wet_cut", "type": "CAMERA", "position": [3.549999952316284, 32.400001525878906, 0.949999988079071], "parent": null, "meta": {"csm_camera_key": "wet_cut", "csm_gameplay_camera": true}, "lens": 26.0, "matrix": [[0.11376038193702698, 0.08688106387853622, -0.9897021055221558, 3.549999952316284], [-0.9935082197189331, 0.0099482461810112, -0.11332456022500992, 32.400001525878906], [4.1434340403156966e-08, 0.9961690306663513, 0.08744876831769943, 0.949999988079071], [0.0, 0.0, 0.0, 1.0]]}
SOURCE_INVENTORY {"name": "CSM_CAM_collapse", "type": "CAMERA", "position": [1.649999976158142, 36.400001525878906, 0.8500000238418579], "parent": null, "meta": {"csm_camera_key": "collapse", "csm_gameplay_camera": true}, "lens": 26.0, "matrix": [[0.9592289924621582, -0.030323393642902374, 0.28099870681762695, 1.649999976158142], [0.2826301157474518, 0.10291581600904465, -0.9536920785903931, 36.400001525878906], [-3.228055334147939e-08, 0.9942277669906616, 0.10729014128446579, 0.8500000238418579], [0.0, 0.0, 0.0, 1.0]]}
SOURCE_INVENTORY {"name": "CSM_SOCKET_CART_PUSH", "type": "EMPTY", "position": [0.0, -10.109999656677246, 1.2100000381469727], "parent": "CSM_Dispatch_cart", "meta": {"csm_id": "CSM_SOCKET_CART_PUSH", "csm_meta": "{\"interaction\":\"push_cart\",\"component\":\"cart_root\",\"rated_mass_game_units\":100,\"rigidbody_pivot\":true,\"socket_type\":\"push_handle\"}", "csm_interaction": "push_cart", "csm_component": "cart_root", "csm_rated_mass_game_units": 100, "csm_rigidbody_pivot": true, "csm_socket_type": "push_handle"}}
SOURCE_INVENTORY {"name": "CSM_SOCKET_CART_LOAD", "type": "EMPTY", "position": [0.0, -8.800000190734863, 1.190000057220459], "parent": "CSM_Dispatch_cart", "meta": {"csm_id": "CSM_SOCKET_CART_LOAD", "csm_meta": "{\"interaction\":\"push_cart\",\"component\":\"cart_root\",\"rated_mass_game_units\":100,\"rigidbody_pivot\":true,\"socket_type\":\"ore_load\",\"capacity_game_units\":100}", "csm_interaction": "push_cart", "csm_component": "cart_root", "csm_rated_mass_game_units": 100, "csm_rigidbody_pivot": true, "csm_socket_type": "ore_load", "csm_capacity_game_units": 100}}
SOURCE_INVENTORY {"name": "CSM_SOCKET_CART_PUSH.002", "type": "EMPTY", "position": [0.0, 21.41864776611328, 0.6748867630958557], "parent": "CSM_Loaded_haulage_cart", "meta": {"csm_id": "CSM_SOCKET_CART_PUSH.002", "csm_meta": "{\"interaction\":\"push_cart\",\"component\":\"cart_root\",\"rated_mass_game_units\":100,\"rigidbody_pivot\":true,\"socket_type\":\"push_handle\"}", "csm_interaction": "push_cart", "csm_component": "cart_root", "csm_rated_mass_game_units": 100, "csm_rigidbody_pivot": true, "csm_socket_type": "push_handle"}}
SOURCE_INVENTORY {"name": "CSM_SOCKET_CART_LOAD.002", "type": "EMPTY", "position": [0.0, 22.727739334106445, 0.6221532821655273], "parent": "CSM_Loaded_haulage_cart", "meta": {"csm_id": "CSM_SOCKET_CART_LOAD.002", "csm_meta": "{\"interaction\":\"push_cart\",\"component\":\"cart_root\",\"rated_mass_game_units\":100,\"rigidbody_pivot\":true,\"socket_type\":\"ore_load\",\"capacity_game_units\":100}", "csm_interaction": "push_cart", "csm_component": "cart_root", "csm_rated_mass_game_units": 100, "csm_rigidbody_pivot": true, "csm_socket_type": "ore_load", "csm_capacity_game_units": 100}}
Blender 5.2.1 LTS (hash 9e2066aef7ef built 2026-08-25 02:12:34)

Blender quit
